chr1	1	100000	0
chr1	100001	200000	0
chr1	200001	300000	0
chr1	300001	400000	0
chr1	400001	500000	0
chr1	500001	600000	0
chr1	600001	700000	0
chr1	700001	800000	1
chr1	800001	900000	0
chr1	900001	1000000	0
chr1	1000001	1100000	0
chr1	1100001	1200000	1
chr1	1200001	1300000	0
chr1	1300001	1400000	0
chr1	1400001	1500000	0
chr1	1500001	1600000	1
chr1	1600001	1700000	0
chr1	1700001	1800000	0
chr1	1800001	1900000	0
chr1	1900001	2000000	0
chr1	2000001	2100000	0
chr1	2100001	2200000	2
chr1	2200001	2300000	0
chr1	2300001	2400000	0
chr1	2400001	2500000	1
chr1	2500001	2600000	0
chr1	2600001	2700000	1
chr1	2700001	2800000	0
chr1	2800001	2900000	0
chr1	2900001	3000000	0
chr1	3000001	3100000	0
chr1	3100001	3200000	0
chr1	3200001	3300000	0
chr1	3300001	3400000	1
chr1	3400001	3500000	0
chr1	3500001	3600000	0
chr1	3600001	3700000	0
chr1	3700001	3800000	0
chr1	3800001	3900000	0
chr1	3900001	4000000	0
chr1	4000001	4100000	0
chr1	4100001	4200000	0
chr1	4200001	4300000	0
chr1	4300001	4400000	1
chr1	4400001	4500000	0
chr1	4500001	4600000	0
chr1	4600001	4700000	1
chr1	4700001	4800000	0
chr1	4800001	4900000	0
chr1	4900001	5000000	0
chr1	5000001	5100000	0
chr1	5100001	5200000	0
chr1	5200001	5300000	0
chr1	5300001	5400000	0
chr1	5400001	5500000	0
chr1	5500001	5600000	0
chr1	5600001	5700000	0
chr1	5700001	5800000	0
chr1	5800001	5900000	0
chr1	5900001	6000000	0
chr1	6000001	6100000	0
chr1	6100001	6200000	0
chr1	6200001	6300000	0
chr1	6300001	6400000	0
chr1	6400001	6500000	0
chr1	6500001	6600000	0
chr1	6600001	6700000	0
chr1	6700001	6800000	0
chr1	6800001	6900000	0
chr1	6900001	7000000	0
chr1	7000001	7100000	0
chr1	7100001	7200000	0
chr1	7200001	7300000	0
chr1	7300001	7400000	0
chr1	7400001	7500000	0
chr1	7500001	7600000	0
chr1	7600001	7700000	0
chr1	7700001	7800000	0
chr1	7800001	7900000	0
chr1	7900001	8000000	0
chr1	8000001	8100000	0
chr1	8100001	8200000	0
chr1	8200001	8300000	0
chr1	8300001	8400000	0
chr1	8400001	8500000	0
chr1	8500001	8600000	0
chr1	8600001	8700000	0
chr1	8700001	8800000	0
chr1	8800001	8900000	0
chr1	8900001	9000000	0
chr1	9000001	9100000	0
chr1	9100001	9200000	0
chr1	9200001	9300000	0
chr1	9300001	9400000	0
chr1	9400001	9500000	0
chr1	9500001	9600000	0
chr1	9600001	9700000	0
chr1	9700001	9800000	0
chr1	9800001	9900000	0
chr1	9900001	10000000	0
chr1	10000001	10100000	0
chr1	10100001	10200000	0
chr1	10200001	10300000	0
chr1	10300001	10400000	0
chr1	10400001	10500000	0
chr1	10500001	10600000	0
chr1	10600001	10700000	0
chr1	10700001	10800000	0
chr1	10800001	10900000	0
chr1	10900001	11000000	0
chr1	11000001	11100000	0
chr1	11100001	11200000	0
chr1	11200001	11300000	0
chr1	11300001	11400000	0
chr1	11400001	11500000	0
chr1	11500001	11600000	0
chr1	11600001	11700000	1
chr1	11700001	11800000	0
chr1	11800001	11900000	1
chr1	11900001	12000000	0
chr1	12000001	12100000	0
chr1	12100001	12200000	0
chr1	12200001	12300000	0
chr1	12300001	12400000	0
chr1	12400001	12500000	0
chr1	12500001	12600000	0
chr1	12600001	12700000	0
chr1	12700001	12800000	0
chr1	12800001	12900000	0
chr1	12900001	13000000	0
chr1	13000001	13100000	0
chr1	13100001	13200000	0
chr1	13200001	13300000	0
chr1	13300001	13400000	0
chr1	13400001	13500000	0
chr1	13500001	13600000	0
chr1	13600001	13700000	0
chr1	13700001	13800000	0
chr1	13800001	13900000	0
chr1	13900001	14000000	0
chr1	14000001	14100000	0
chr1	14100001	14200000	0
chr1	14200001	14300000	0
chr1	14300001	14400000	0
chr1	14400001	14500000	0
chr1	14500001	14600000	0
chr1	14600001	14700000	0
chr1	14700001	14800000	0
chr1	14800001	14900000	0
chr1	14900001	15000000	0
chr1	15000001	15100000	0
chr1	15100001	15200000	1
chr1	15200001	15300000	0
chr1	15300001	15400000	0
chr1	15400001	15500000	0
chr1	15500001	15600000	0
chr1	15600001	15700000	0
chr1	15700001	15800000	0
chr1	15800001	15900000	0
chr1	15900001	16000000	0
chr1	16000001	16100000	0
chr1	16100001	16200000	0
chr1	16200001	16300000	0
chr1	16300001	16400000	0
chr1	16400001	16500000	0
chr1	16500001	16600000	0
chr1	16600001	16700000	1
chr1	16700001	16800000	0
chr1	16800001	16900000	0
chr1	16900001	17000000	0
chr1	17000001	17100000	0
chr1	17100001	17200000	0
chr1	17200001	17300000	1
chr1	17300001	17400000	0
chr1	17400001	17500000	0
chr1	17500001	17600000	1
chr1	17600001	17700000	0
chr1	17700001	17800000	0
chr1	17800001	17900000	0
chr1	17900001	18000000	0
chr1	18000001	18100000	0
chr1	18100001	18200000	0
chr1	18200001	18300000	0
chr1	18300001	18400000	0
chr1	18400001	18500000	0
chr1	18500001	18600000	0
chr1	18600001	18700000	0
chr1	18700001	18800000	0
chr1	18800001	18900000	0
chr1	18900001	19000000	0
chr1	19000001	19100000	0
chr1	19100001	19200000	0
chr1	19200001	19300000	0
chr1	19300001	19400000	0
chr1	19400001	19500000	0
chr1	19500001	19600000	0
chr1	19600001	19700000	0
chr1	19700001	19800000	0
chr1	19800001	19900000	0
chr1	19900001	20000000	0
chr1	20000001	20100000	0
chr1	20100001	20200000	0
chr1	20200001	20300000	0
chr1	20300001	20400000	0
chr1	20400001	20500000	0
chr1	20500001	20600000	0
chr1	20600001	20700000	0
chr1	20700001	20800000	0
chr1	20800001	20900000	0
chr1	20900001	21000000	0
chr1	21000001	21100000	0
chr1	21100001	21200000	0
chr1	21200001	21300000	0
chr1	21300001	21400000	1
chr1	21400001	21500000	0
chr1	21500001	21600000	1
chr1	21600001	21700000	0
chr1	21700001	21800000	0
chr1	21800001	21900000	0
chr1	21900001	22000000	0
chr1	22000001	22100000	0
chr1	22100001	22200000	0
chr1	22200001	22300000	0
chr1	22300001	22400000	0
chr1	22400001	22500000	0
chr1	22500001	22600000	0
chr1	22600001	22700000	0
chr1	22700001	22800000	0
chr1	22800001	22900000	0
chr1	22900001	23000000	0
chr1	23000001	23100000	0
chr1	23100001	23200000	0
chr1	23200001	23300000	0
chr1	23300001	23400000	0
chr1	23400001	23500000	0
chr1	23500001	23600000	0
chr1	23600001	23700000	0
chr1	23700001	23800000	0
chr1	23800001	23900000	0
chr1	23900001	24000000	0
chr1	24000001	24100000	0
chr1	24100001	24200000	0
chr1	24200001	24300000	0
chr1	24300001	24400000	0
chr1	24400001	24500000	0
chr1	24500001	24600000	0
chr1	24600001	24700000	0
chr1	24700001	24800000	0
chr1	24800001	24900000	0
chr1	24900001	25000000	0
chr1	25000001	25100000	0
chr1	25100001	25200000	0
chr1	25200001	25300000	0
chr1	25300001	25400000	0
chr1	25400001	25500000	0
chr1	25500001	25600000	0
chr1	25600001	25700000	0
chr1	25700001	25800000	0
chr1	25800001	25900000	0
chr1	25900001	26000000	0
chr1	26000001	26100000	0
chr1	26100001	26200000	0
chr1	26200001	26300000	0
chr1	26300001	26400000	0
chr1	26400001	26500000	0
chr1	26500001	26600000	0
chr1	26600001	26700000	0
chr1	26700001	26800000	0
chr1	26800001	26900000	0
chr1	26900001	27000000	0
chr1	27000001	27100000	0
chr1	27100001	27200000	0
chr1	27200001	27300000	0
chr1	27300001	27400000	0
chr1	27400001	27500000	0
chr1	27500001	27600000	0
chr1	27600001	27700000	0
chr1	27700001	27800000	0
chr1	27800001	27900000	1
chr1	27900001	28000000	1
chr1	28000001	28100000	0
chr1	28100001	28200000	0
chr1	28200001	28300000	0
chr1	28300001	28400000	0
chr1	28400001	28500000	0
chr1	28500001	28600000	0
chr1	28600001	28700000	0
chr1	28700001	28800000	0
chr1	28800001	28900000	0
chr1	28900001	29000000	0
chr1	29000001	29100000	0
chr1	29100001	29200000	0
chr1	29200001	29300000	0
chr1	29300001	29400000	0
chr1	29400001	29500000	0
chr1	29500001	29600000	0
chr1	29600001	29700000	0
chr1	29700001	29800000	0
chr1	29800001	29900000	0
chr1	29900001	30000000	0
chr1	30000001	30100000	0
chr1	30100001	30200000	1
chr1	30200001	30300000	0
chr1	30300001	30400000	1
chr1	30400001	30500000	0
chr1	30500001	30600000	0
chr1	30600001	30700000	1
chr1	30700001	30800000	0
chr1	30800001	30900000	0
chr1	30900001	31000000	0
chr1	31000001	31100000	0
chr1	31100001	31200000	0
chr1	31200001	31300000	0
chr1	31300001	31400000	0
chr1	31400001	31500000	0
chr1	31500001	31600000	1
chr1	31600001	31700000	0
chr1	31700001	31800000	0
chr1	31800001	31900000	0
chr1	31900001	32000000	0
chr1	32000001	32100000	1
chr1	32100001	32200000	0
chr1	32200001	32300000	0
chr1	32300001	32400000	0
chr1	32400001	32500000	0
chr1	32500001	32600000	0
chr1	32600001	32700000	0
chr1	32700001	32800000	0
chr1	32800001	32900000	0
chr1	32900001	33000000	0
chr1	33000001	33100000	0
chr1	33100001	33200000	0
chr1	33200001	33300000	0
chr1	33300001	33400000	0
chr1	33400001	33500000	0
chr1	33500001	33600000	0
chr1	33600001	33700000	0
chr1	33700001	33800000	0
chr1	33800001	33900000	0
chr1	33900001	34000000	1
chr1	34000001	34100000	0
chr1	34100001	34200000	0
chr1	34200001	34300000	0
chr1	34300001	34400000	0
chr1	34400001	34500000	0
chr1	34500001	34600000	0
chr1	34600001	34700000	0
chr1	34700001	34800000	0
chr1	34800001	34900000	0
chr1	34900001	35000000	1
chr1	35000001	35100000	1
chr1	35100001	35200000	0
chr1	35200001	35300000	0
chr1	35300001	35400000	0
chr1	35400001	35500000	0
chr1	35500001	35600000	0
chr1	35600001	35700000	0
chr1	35700001	35800000	1
chr1	35800001	35900000	1
chr1	35900001	36000000	0
chr1	36000001	36100000	2
chr1	36100001	36200000	0
chr1	36200001	36300000	0
chr1	36300001	36400000	0
chr1	36400001	36500000	1
chr1	36500001	36600000	0
chr1	36600001	36700000	1
chr1	36700001	36800000	1
chr1	36800001	36900000	0
chr1	36900001	37000000	0
chr1	37000001	37100000	0
chr1	37100001	37200000	0
chr1	37200001	37300000	1
chr1	37300001	37400000	0
chr1	37400001	37500000	1
chr1	37500001	37600000	0
chr1	37600001	37700000	0
chr1	37700001	37800000	0
chr1	37800001	37900000	1
chr1	37900001	38000000	0
chr1	38000001	38100000	1
chr1	38100001	38200000	0
chr1	38200001	38300000	0
chr1	38300001	38400000	2
chr1	38400001	38500000	0
chr1	38500001	38600000	1
chr1	38600001	38700000	0
chr1	38700001	38800000	0
chr1	38800001	38900000	0
chr1	38900001	39000000	0
chr1	39000001	39100000	3
chr1	39100001	39200000	0
chr1	39200001	39300000	0
chr1	39300001	39400000	0
chr1	39400001	39500000	0
chr1	39500001	39600000	0
chr1	39600001	39700000	0
chr1	39700001	39800000	0
chr1	39800001	39900000	0
chr1	39900001	40000000	1
chr1	40000001	40100000	0
chr1	40100001	40200000	0
chr1	40200001	40300000	0
chr1	40300001	40400000	0
chr1	40400001	40500000	0
chr1	40500001	40600000	1
chr1	40600001	40700000	0
chr1	40700001	40800000	0
chr1	40800001	40900000	1
chr1	40900001	41000000	0
chr1	41000001	41100000	1
chr1	41100001	41200000	0
chr1	41200001	41300000	1
chr1	41300001	41400000	1
chr1	41400001	41500000	0
chr1	41500001	41600000	0
chr1	41600001	41700000	0
chr1	41700001	41800000	0
chr1	41800001	41900000	0
chr1	41900001	42000000	1
chr1	42000001	42100000	0
chr1	42100001	42200000	0
chr1	42200001	42300000	1
chr1	42300001	42400000	1
chr1	42400001	42500000	0
chr1	42500001	42600000	1
